OBJECTID,Codigo,Texto,Total,Anio,TipoEmpresa,cod,Shape__Area,Shape__Length,TipoHipoteca,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12
21.0,21.0,Huelva,277.0,2015,Sociedades_Cooperativas,21.0,16153285348.281,835365.683870377,Importe_hipotecas,28634.0,24400.0,25524.0,65728.0,22600.0,73722.0,21689.0,25821.0,50918.0,36096.0,55923.0,33667.0
21.0,21.0,Huelva,277.0,2015,Sociedades_Cooperativas,21.0,16153285348.281,835365.683870377,Numero_hipotecas,321.0,314.0,300.0,559.0,340.0,632.0,330.0,337.0,392.0,359.0,451.0,352.0
22.0,22.0,Huesca,147.0,2015,Sociedades_Cooperativas,22.0,28522889036.2312,1093487.92655755,Importe_hipotecas,26402.0,19284.0,18915.0,11107.0,22233.0,25093.0,25278.0,18142.0,35192.0,17619.0,13200.0,18348.0
22.0,22.0,Huesca,147.0,2015,Sociedades_Cooperativas,22.0,28522889036.2312,1093487.92655755,Numero_hipotecas,374.0,177.0,186.0,168.0,215.0,174.0,220.0,161.0,370.0,156.0,173.0,179.0
23.0,23.0,Jaén,537.0,2015,Sociedades_Cooperativas,23.0,21780119684.2118,848387.076715209,Importe_hipotecas,31820.0,26930.0,36798.0,27484.0,31539.0,21228.0,30758.0,27880.0,36728.0,23147.0,28952.0,31425.0
23.0,23.0,Jaén,537.0,2015,Sociedades_Cooperativas,23.0,21780119684.2118,848387.076715209,Numero_hipotecas,314.0,351.0,354.0,327.0,390.0,338.0,317.0,358.0,372.0,338.0,341.0,342.0
24.0,24.0,León,155.0,2015,Sociedades_Cooperativas,24.0,28794563640.7422,1141075.69540809,Importe_hipotecas,19667.0,15896.0,15386.0,16046.0,16057.0,19399.0,29916.0,40747.0,20823.0,67466.0,20001.0,18212.0
24.0,24.0,León,155.0,2015,Sociedades_Cooperativas,24.0,28794563640.7422,1141075.69540809,Numero_hipotecas,221.0,201.0,185.0,197.0,214.0,236.0,239.0,246.0,247.0,215.0,196.0,184.0
25.0,25.0,Lleida,422.0,2015,Sociedades_Cooperativas,25.0,22090712889.8223,1149186.28726613,Importe_hipotecas,23865.0,23655.0,29686.0,29597.0,21520.0,22079.0,24307.0,18764.0,31797.0,27408.0,27703.0,16040.0
25.0,25.0,Lleida,422.0,2015,Sociedades_Cooperativas,25.0,22090712889.8223,1149186.28726613,Numero_hipotecas,245.0,267.0,383.0,486.0,290.0,229.0,232.0,200.0,335.0,347.0,288.0,233.0
26.0,26.0,"Rioja, La",153.0,2015,Sociedades_Cooperativas,26.0,9220827614.74902,780721.292206845,Importe_hipotecas,21376.0,18019.0,15096.0,16985.0,20917.0,14740.0,25950.0,26852.0,11669.0,19483.0,24756.0,13944.0
26.0,26.0,"Rioja, La",153.0,2015,Sociedades_Cooperativas,26.0,9220827614.74902,780721.292206845,Numero_hipotecas,258.0,217.0,227.0,248.0,237.0,251.0,225.0,220.0,164.0,314.0,233.0,181.0
27.0,27.0,Lugo,161.0,2015,Sociedades_Cooperativas,27.0,18447358220.0669,987981.96377954,Importe_hipotecas,10325.0,8838.0,13351.0,9131.0,25027.0,14473.0,18412.0,24543.0,16309.0,34140.0,10609.0,11848.0
27.0,27.0,Lugo,161.0,2015,Sociedades_Cooperativas,27.0,18447358220.0669,987981.96377954,Numero_hipotecas,144.0,120.0,135.0,128.0,158.0,207.0,139.0,205.0,160.0,157.0,158.0,172.0
28.0,28.0,Madrid,1852.0,2015,Sociedades_Cooperativas,28.0,13901299004.0898,997240.028194125,Importe_hipotecas,816188.0,975981.0,810437.0,833503.0,868972.0,1085897.0,1094658.0,1315821.0,1398434.0,1058864.0,704091.0,883080.0
28.0,28.0,Madrid,1852.0,2015,Sociedades_Cooperativas,28.0,13901299004.0898,997240.028194125,Numero_hipotecas,5012.0,5681.0,5083.0,4777.0,4723.0,5885.0,6024.0,5009.0,7149.0,4773.0,3732.0,4418.0
29.0,29.0,Málaga,615.0,2015,Sociedades_Cooperativas,29.0,11424758604.5872,780458.06915762,Importe_hipotecas,210286.0,199387.0,163042.0,154729.0,171945.0,148773.0,176488.0,199486.0,236602.0,185930.0,162936.0,198572.0
29.0,29.0,Málaga,615.0,2015,Sociedades_Cooperativas,29.0,11424758604.5872,780458.06915762,Numero_hipotecas,1739.0,1729.0,1274.0,1181.0,1217.0,1489.0,1515.0,1419.0,1886.0,1452.0,1163.0,1759.0
30.0,30.0,Murcia,1407.0,2015,Sociedades_Cooperativas,30.0,18250070913.3211,924896.652056495,Importe_hipotecas,99636.0,85480.0,84730.0,79840.0,80206.0,88941.0,125024.0,73220.0,111946.0,144324.0,65336.0,66480.0
30.0,30.0,Murcia,1407.0,2015,Sociedades_Cooperativas,30.0,18250070913.3211,924896.652056495,Numero_hipotecas,973.0,973.0,986.0,1258.0,1006.0,945.0,987.0,869.0,1011.0,915.0,730.0,881.0
31.0,31.0,Navarra,394.0,2015,Sociedades_Cooperativas,31.0,19290430805.6213,1124671.5864665,Importe_hipotecas,71193.0,63152.0,59416.0,51521.0,59136.0,67702.0,57989.0,46089.0,67955.0,82596.0,46851.0,53157.0
31.0,31.0,Navarra,394.0,2015,Sociedades_Cooperativas,31.0,19290430805.6213,1124671.5864665,Numero_hipotecas,438.0,409.0,563.0,430.0,440.0,476.0,461.0,385.0,548.0,430.0,347.0,404.0
32.0,32.0,Ourense,116.0,2015,Sociedades_Cooperativas,32.0,13264171450.1428,808496.1696782409,Importe_hipotecas,17563.0,10687.0,12844.0,6991.0,10060.0,22030.0,15815.0,21027.0,9384.0,6957.0,11827.0,12405.0
32.0,32.0,Ourense,116.0,2015,Sociedades_Cooperativas,32.0,13264171450.1428,808496.1696782409,Numero_hipotecas,115.0,87.0,149.0,93.0,138.0,166.0,163.0,263.0,106.0,86.0,98.0,126.0
33.0,33.0,Asturias,249.0,2015,Sociedades_Cooperativas,33.0,20019595252.5254,1234891.11505138,Importe_hipotecas,60384.0,58091.0,51669.0,86580.0,47531.0,61409.0,90939.0,75525.0,55889.0,39848.0,49236.0,51293.0
33.0,33.0,Asturias,249.0,2015,Sociedades_Cooperativas,33.0,20019595252.5254,1234891.11505138,Numero_hipotecas,575.0,539.0,538.0,797.0,574.0,564.0,757.0,677.0,586.0,477.0,460.0,517.0
34.0,34.0,Palencia,57.0,2015,Sociedades_Cooperativas,34.0,14760770924.6606,970566.905500649,Importe_hipotecas,7078.0,6485.0,9802.0,6122.0,10195.0,15626.0,7169.0,12607.0,6476.0,9562.0,5526.0,7636.0
34.0,34.0,Palencia,57.0,2015,Sociedades_Cooperativas,34.0,14760770924.6606,970566.905500649,Numero_hipotecas,88.0,86.0,153.0,79.0,153.0,90.0,74.0,87.0,88.0,90.0,69.0,93.0
35.0,35.0,"Palmas, Las",246.0,2015,Sociedades_Cooperativas,35.0,5250341373.94092,1059425.57153025,Importe_hipotecas,95368.0,78375.0,66429.0,78188.0,77055.0,98048.0,186162.0,101940.0,167775.0,118777.0,175199.0,86435.0
35.0,35.0,"Palmas, Las",246.0,2015,Sociedades_Cooperativas,35.0,5250341373.94092,1059425.57153025,Numero_hipotecas,1192.0,560.0,908.0,596.0,1058.0,980.0,1056.0,990.0,842.0,769.0,996.0,1267.0
36.0,36.0,Pontevedra,279.0,2015,Sociedades_Cooperativas,36.0,8246811088.907709,1089081.49719412,Importe_hipotecas,38497.0,40294.0,46434.0,41681.0,42872.0,50185.0,131840.0,87905.0,42315.0,47553.0,50400.0,43889.0
36.0,36.0,Pontevedra,279.0,2015,Sociedades_Cooperativas,36.0,8246811088.907709,1089081.49719412,Numero_hipotecas,408.0,433.0,469.0,403.0,405.0,479.0,476.0,506.0,447.0,441.0,420.0,440.0
37.0,37.0,Salamanca,193.0,2015,Sociedades_Cooperativas,37.0,21576649161.0889,949093.601585701,Importe_hipotecas,14371.0,20860.0,18443.0,18450.0,17902.0,38337.0,42289.0,17720.0,19630.0,25446.0,20463.0,15234.0
37.0,37.0,Salamanca,193.0,2015,Sociedades_Cooperativas,37.0,21576649161.0889,949093.601585701,Numero_hipotecas,163.0,215.0,219.0,171.0,297.0,215.0,222.0,197.0,190.0,188.0,250.0,167.0
38.0,38.0,Santa Cruz de Tenerife,236.0,2015,Sociedades_Cooperativas,38.0,4370210415.83691,964270.952057753,Importe_hipotecas,110417.0,44649.0,47828.0,67598.0,95095.0,83212.0,62315.0,82932.0,71722.0,50620.0,74499.0,53575.0
38.0,38.0,Santa Cruz de Tenerife,236.0,2015,Sociedades_Cooperativas,38.0,4370210415.83691,964270.952057753,Numero_hipotecas,896.0,424.0,543.0,515.0,583.0,787.0,759.0,552.0,937.0,499.0,425.0,497.0
39.0,39.0,Cantabria,100.0,2015,Sociedades_Cooperativas,39.0,10025234336.8828,1030723.27314431,Importe_hipotecas,36042.0,30729.0,47742.0,32835.0,89508.0,43695.0,42528.0,44085.0,44175.0,31909.0,37015.0,37839.0
39.0,39.0,Cantabria,100.0,2015,Sociedades_Cooperativas,39.0,10025234336.8828,1030723.27314431,Numero_hipotecas,374.0,370.0,450.0,247.0,412.0,361.0,422.0,379.0,344.0,327.0,318.0,406.0
40.0,40.0,Segovia,78.0,2015,Sociedades_Cooperativas,40.0,12228511132.8375,682490.780198299,Importe_hipotecas,10162.0,9123.0,12872.0,8410.0,7728.0,11825.0,8554.0,14546.0,14411.0,7356.0,10195.0,10215.0
40.0,40.0,Segovia,78.0,2015,Sociedades_Cooperativas,40.0,12228511132.8375,682490.780198299,Numero_hipotecas,96.0,82.0,109.0,86.0,100.0,86.0,91.0,125.0,168.0,69.0,99.0,77.0
41.0,41.0,Sevilla,1000.0,2015,Sociedades_Cooperativas,41.0,22302112098.7773,1151383.07981696,Importe_hipotecas,126541.0,125898.0,118221.0,110521.0,119890.0,141105.0,161480.0,111706.0,161582.0,99161.0,110873.0,115284.0
41.0,41.0,Sevilla,1000.0,2015,Sociedades_Cooperativas,41.0,22302112098.7773,1151383.07981696,Numero_hipotecas,1146.0,1230.0,1002.0,1048.0,1205.0,1213.0,1058.0,979.0,1269.0,980.0,1186.0,1016.0
42.0,42.0,Soria,57.0,2015,Sociedades_Cooperativas,42.0,18457978154.5591,887721.466661127,Importe_hipotecas,3305.0,6562.0,4320.0,2935.0,4860.0,7520.0,4707.0,9680.0,5210.0,3626.0,5916.0,6307.0
42.0,42.0,Soria,57.0,2015,Sociedades_Cooperativas,42.0,18457978154.5591,887721.466661127,Numero_hipotecas,42.0,68.0,64.0,65.0,63.0,54.0,23.0,69.0,48.0,55.0,46.0,37.0
43.0,43.0,Tarragona,428.0,2015,Sociedades_Cooperativas,43.0,11107383509.1959,934594.116306717,Importe_hipotecas,63751.0,44927.0,43917.0,48055.0,51687.0,43482.0,59610.0,71637.0,74077.0,48503.0,59817.0,57113.0
43.0,43.0,Tarragona,428.0,2015,Sociedades_Cooperativas,43.0,11107383509.1959,934594.116306717,Numero_hipotecas,654.0,487.0,464.0,455.0,482.0,392.0,577.0,483.0,621.0,482.0,581.0,522.0
44.0,44.0,Teruel,117.0,2015,Sociedades_Cooperativas,44.0,25764193799.5302,1167749.0880056003,Importe_hipotecas,11578.0,15823.0,5661.0,3164.0,5206.0,5271.0,7331.0,8482.0,5316.0,12242.0,12024.0,4036.0
44.0,44.0,Teruel,117.0,2015,Sociedades_Cooperativas,44.0,25764193799.5302,1167749.0880056003,Numero_hipotecas,104.0,195.0,75.0,39.0,57.0,65.0,73.0,123.0,64.0,118.0,76.0,39.0
45.0,45.0,Toledo,432.0,2015,Sociedades_Cooperativas,45.0,26065010226.1974,1233071.99926331,Importe_hipotecas,37610.0,26107.0,33820.0,32636.0,39972.0,29998.0,61637.0,37664.0,44254.0,49941.0,31500.0,27745.0
45.0,45.0,Toledo,432.0,2015,Sociedades_Cooperativas,45.0,26065010226.1974,1233071.99926331,Numero_hipotecas,288.0,350.0,409.0,368.0,384.0,386.0,447.0,400.0,426.0,399.0,397.0,342.0
46.0,46.0,Valencia/Valéncia,1242.0,2015,Sociedades_Cooperativas,46.0,18110130397.9234,1006499.31881275,Importe_hipotecas,122643.0,135809.0,129043.0,99779.0,107761.0,138945.0,154219.0,118896.0,157414.0,128533.0,147403.0,115939.0
46.0,46.0,Valencia/Valéncia,1242.0,2015,Sociedades_Cooperativas,46.0,18110130397.9234,1006499.31881275,Numero_hipotecas,1508.0,1626.0,1380.0,1225.0,1411.0,1471.0,1621.0,1199.0,1797.0,1467.0,1321.0,1288.0
47.0,47.0,Valladolid,162.0,2015,Sociedades_Cooperativas,47.0,14531327306.3015,993224.077367262,Importe_hipotecas,34164.0,32751.0,25406.0,22034.0,19696.0,37499.0,41947.0,41471.0,30564.0,35651.0,27623.0,39613.0
47.0,47.0,Valladolid,162.0,2015,Sociedades_Cooperativas,47.0,14531327306.3015,993224.077367262,Numero_hipotecas,307.0,292.0,361.0,255.0,249.0,380.0,359.0,293.0,312.0,340.0,298.0,247.0
48.0,48.0,Bizkaia,629.0,2015,Sociedades_Cooperativas,48.0,4161383760.41016,618804.57009096,Importe_hipotecas,106518.0,139268.0,114433.0,93038.0,92039.0,153491.0,147708.0,140028.0,144052.0,176438.0,167083.0,131708.0
48.0,48.0,Bizkaia,629.0,2015,Sociedades_Cooperativas,48.0,4161383760.41016,618804.57009096,Numero_hipotecas,1164.0,732.0,728.0,784.0,667.0,1118.0,852.0,886.0,1137.0,1155.0,1076.0,666.0
49.0,49.0,Zamora,67.0,2015,Sociedades_Cooperativas,49.0,18976873417.3408,1017874.53482692,Importe_hipotecas,13155.0,9411.0,13198.0,5378.0,17571.0,6754.0,15664.0,10077.0,6096.0,8103.0,7896.0,6097.0
49.0,49.0,Zamora,67.0,2015,Sociedades_Cooperativas,49.0,18976873417.3408,1017874.53482692,Numero_hipotecas,102.0,107.0,117.0,77.0,231.0,72.0,142.0,100.0,83.0,87.0,92.0,88.0
50.0,50.0,Zaragoza,562.0,2015,Sociedades_Cooperativas,50.0,30937790469.125,1582276.45562791,Importe_hipotecas,75026.0,69323.0,105384.0,70087.0,74711.0,302821.0,86338.0,71154.0,62089.0,53867.0,44396.0,115064.0
50.0,50.0,Zaragoza,562.0,2015,Sociedades_Cooperativas,50.0,30937790469.125,1582276.45562791,Numero_hipotecas,722.0,631.0,721.0,622.0,704.0,721.0,715.0,606.0,584.0,427.0,490.0,573.0
1.0,1.0,Araba/Álava,220.0,2014,Sociedades_Cooperativas,1.0,5558819816.938479,899065.384760544,Importe_hipotecas,18828.0,51157.0,30903.0,15557.0,24386.0,29638.0,25091.0,9875.0,25213.0,19657.0,33481.0,21982.0
1.0,1.0,Araba/Álava,220.0,2014,Sociedades_Cooperativas,1.0,5558819816.938479,899065.384760544,Numero_hipotecas,180.0,165.0,245.0,126.0,226.0,223.0,201.0,107.0,242.0,203.0,294.0,176.0
2.0,2.0,Albacete,335.0,2014,Sociedades_Cooperativas,2.0,24628869196.6688,982714.9831766171,Importe_hipotecas,16880.0,20227.0,14866.0,23283.0,10975.0,11792.0,20203.0,11721.0,15371.0,19429.0,21260.0,55644.0
2.0,2.0,Albacete,335.0,2014,Sociedades_Cooperativas,2.0,24628869196.6688,982714.9831766171,Numero_hipotecas,145.0,176.0,168.0,212.0,165.0,162.0,228.0,177.0,187.0,193.0,175.0,177.0
3.0,3.0,Alicante,607.0,2014,Sociedades_Cooperativas,3.0,9507175453.60967,698396.737290055,Importe_hipotecas,76858.0,80597.0,85698.0,86293.0,147344.0,112092.0,101720.0,80958.0,96578.0,132394.0,73571.0,84722.0
3.0,3.0,Alicante,607.0,2014,Sociedades_Cooperativas,3.0,9507175453.60967,698396.737290055,Numero_hipotecas,1050.0,1032.0,1291.0,988.0,1327.0,1185.0,988.0,924.0,1160.0,1349.0,921.0,988.0
4.0,4.0,Almería,471.0,2014,Sociedades_Cooperativas,4.0,13855293063.9255,764383.039721032,Importe_hipotecas,63508.0,34851.0,42247.0,40604.0,41396.0,48265.0,66998.0,61502.0,62318.0,70954.0,78202.0,49007.0
4.0,4.0,Almería,471.0,2014,Sociedades_Cooperativas,4.0,13855293063.9255,764383.039721032,Numero_hipotecas,522.0,504.0,456.0,575.0,529.0,463.0,561.0,520.0,671.0,849.0,623.0,535.0
5.0,5.0,Ávila,73.0,2014,Sociedades_Cooperativas,5.0,13966290552.5479,825947.5261177691,Importe_hipotecas,7332.0,6589.0,4014.0,5377.0,6482.0,4929.0,5987.0,2435.0,3935.0,7294.0,2834.0,4508.0
5.0,5.0,Ávila,73.0,2014,Sociedades_Cooperativas,5.0,13966290552.5479,825947.5261177691,Numero_hipotecas,85.0,130.0,53.0,60.0,76.0,80.0,80.0,92.0,52.0,66.0,43.0,64.0
6.0,6.0,Badajoz,461.0,2014,Sociedades_Cooperativas,6.0,35803975339.5203,1452266.34287763,Importe_hipotecas,36007.0,78880.0,31760.0,17706.0,34366.0,31561.0,83037.0,24699.0,83459.0,34193.0,46000.0,24318.0
6.0,6.0,Badajoz,461.0,2014,Sociedades_Cooperativas,6.0,35803975339.5203,1452266.34287763,Numero_hipotecas,494.0,262.0,273.0,278.0,381.0,640.0,362.0,291.0,372.0,359.0,318.0,324.0
7.0,7.0,"Balears, Illes",175.0,2014,Sociedades_Cooperativas,7.0,8397658655.339479,1885856.05039272,Importe_hipotecas,122658.0,118093.0,117700.0,106122.0,113431.0,124737.0,93266.0,144010.0,206522.0,127839.0,91596.0,123371.0
7.0,7.0,"Balears, Illes",175.0,2014,Sociedades_Cooperativas,7.0,8397658655.339479,1885856.05039272,Numero_hipotecas,850.0,874.0,779.0,763.0,881.0,785.0,752.0,1113.0,688.0,932.0,653.0,716.0
8.0,8.0,Barcelona,2045.0,2014,Sociedades_Cooperativas,8.0,13892170189.5469,1078129.1918187,Importe_hipotecas,376549.0,288228.0,306841.0,358583.0,526346.0,322540.0,408484.0,771234.0,410780.0,425298.0,298992.0,383497.0
8.0,8.0,Barcelona,2045.0,2014,Sociedades_Cooperativas,8.0,13892170189.5469,1078129.1918187,Numero_hipotecas,2350.0,2405.0,2370.0,2412.0,2955.0,2378.0,2880.0,2217.0,2966.0,2761.0,2228.0,2207.0
9.0,9.0,Burgos,185.0,2014,Sociedades_Cooperativas,9.0,26203492774.134,1530155.70044239,Importe_hipotecas,20000.0,12694.0,26559.0,15143.0,24668.0,16198.0,13332.0,33302.0,54902.0,23143.0,14533.0,15051.0
9.0,9.0,Burgos,185.0,2014,Sociedades_Cooperativas,9.0,26203492774.134,1530155.70044239,Numero_hipotecas,208.0,183.0,312.0,185.0,305.0,195.0,229.0,327.0,726.0,182.0,155.0,174.0
10.0,10.0,Cáceres,256.0,2014,Sociedades_Cooperativas,10.0,33620075321.1089,1242300.63638205,Importe_hipotecas,18205.0,14929.0,15697.0,13198.0,12265.0,11087.0,13002.0,9614.0,18548.0,14773.0,11941.0,11413.0
10.0,10.0,Cáceres,256.0,2014,Sociedades_Cooperativas,10.0,33620075321.1089,1242300.63638205,Numero_hipotecas,263.0,199.0,147.0,176.0,159.0,173.0,171.0,120.0,164.0,197.0,148.0,187.0
11.0,11.0,Cádiz,384.0,2014,Sociedades_Cooperativas,11.0,11546868058.7637,895286.367485857,Importe_hipotecas,92905.0,75932.0,51981.0,57559.0,62828.0,60312.0,47554.0,77817.0,90450.0,171477.0,66882.0,45653.0
11.0,11.0,Cádiz,384.0,2014,Sociedades_Cooperativas,11.0,11546868058.7637,895286.367485857,Numero_hipotecas,718.0,820.0,572.0,590.0,723.0,631.0,565.0,578.0,633.0,845.0,570.0,519.0
12.0,12.0,Castellón/Castelló,352.0,2014,Sociedades_Cooperativas,12.0,11396498994.3888,689218.0799780571,Importe_hipotecas,33049.0,36089.0,20087.0,40103.0,31209.0,23705.0,38930.0,26557.0,22069.0,47902.0,22863.0,22709.0
12.0,12.0,Castellón/Castelló,352.0,2014,Sociedades_Cooperativas,12.0,11396498994.3888,689218.0799780571,Numero_hipotecas,415.0,381.0,338.0,408.0,520.0,325.0,400.0,308.0,321.0,339.0,281.0,284.0
13.0,13.0,Ciudad Real,248.0,2014,Sociedades_Cooperativas,13.0,32784774691.1465,1226477.61440341,Importe_hipotecas,22529.0,15927.0,15313.0,17478.0,16268.0,16525.0,16923.0,15045.0,22609.0,15866.0,24469.0,17834.0
13.0,13.0,Ciudad Real,248.0,2014,Sociedades_Cooperativas,13.0,32784774691.1465,1226477.61440341,Numero_hipotecas,271.0,289.0,190.0,222.0,214.0,168.0,227.0,128.0,239.0,234.0,242.0,281.0
14.0,14.0,Córdoba,506.0,2014,Sociedades_Cooperativas,14.0,22210490613.4485,1035879.20411489,Importe_hipotecas,42767.0,29217.0,46960.0,87355.0,34141.0,32172.0,29665.0,32683.0,35777.0,36589.0,27791.0,25837.0
14.0,14.0,Córdoba,506.0,2014,Sociedades_Cooperativas,14.0,22210490613.4485,1035879.20411489,Numero_hipotecas,503.0,433.0,499.0,355.0,384.0,366.0,306.0,360.0,415.0,516.0,339.0,322.0
15.0,15.0,"Coruña, A",382.0,2014,Sociedades_Cooperativas,15.0,14932452746.9961,1672703.78439944,Importe_hipotecas,66565.0,52349.0,50551.0,42143.0,44612.0,71272.0,44284.0,45089.0,112339.0,62973.0,52785.0,39762.0
15.0,15.0,"Coruña, A",382.0,2014,Sociedades_Cooperativas,15.0,14932452746.9961,1672703.78439944,Numero_hipotecas,877.0,442.0,588.0,460.0,538.0,610.0,455.0,475.0,1146.0,654.0,538.0,499.0
16.0,16.0,Cuenca,232.0,2014,Sociedades_Cooperativas,16.0,29155970159.0682,1004195.48622818,Importe_hipotecas,13287.0,5619.0,5441.0,8885.0,8068.0,9473.0,12160.0,14700.0,6610.0,13000.0,7283.0,6723.0
16.0,16.0,Cuenca,232.0,2014,Sociedades_Cooperativas,16.0,29155970159.0682,1004195.48622818,Numero_hipotecas,126.0,74.0,75.0,116.0,109.0,80.0,129.0,73.0,74.0,205.0,87.0,70.0
17.0,17.0,Girona,177.0,2014,Sociedades_Cooperativas,17.0,10752045126.223,1070140.38049906,Importe_hipotecas,79874.0,53606.0,42411.0,43983.0,43278.0,46781.0,53726.0,82883.0,48038.0,55201.0,66008.0,45150.0
17.0,17.0,Girona,177.0,2014,Sociedades_Cooperativas,17.0,10752045126.223,1070140.38049906,Numero_hipotecas,866.0,474.0,463.0,381.0,458.0,434.0,572.0,397.0,452.0,409.0,590.0,387.0
18.0,18.0,Granada,509.0,2014,Sociedades_Cooperativas,18.0,20029967206.933,901313.088636386,Importe_hipotecas,47325.0,31576.0,37726.0,41110.0,46021.0,56407.0,51193.0,37454.0,62764.0,77786.0,49724.0,34486.0
18.0,18.0,Granada,509.0,2014,Sociedades_Cooperativas,18.0,20029967206.933,901313.088636386,Numero_hipotecas,476.0,362.0,403.0,454.0,564.0,647.0,548.0,444.0,537.0,482.0,491.0,405.0
19.0,19.0,Guadalajara,42.0,2014,Sociedades_Cooperativas,19.0,21341530340.3421,1082690.53386729,Importe_hipotecas,12969.0,10519.0,9984.0,7184.0,25470.0,19632.0,13907.0,39130.0,16990.0,68165.0,63224.0,19941.0
19.0,19.0,Guadalajara,42.0,2014,Sociedades_Cooperativas,19.0,21341530340.3421,1082690.53386729,Numero_hipotecas,239.0,185.0,146.0,100.0,124.0,123.0,139.0,137.0,208.0,177.0,151.0,189.0
20.0,20.0,Gipuzkoa,646.0,2014,Sociedades_Cooperativas,20.0,3756971201.4628897,476274.62841412204,Importe_hipotecas,193907.0,114476.0,81439.0,50783.0,58845.0,50988.0,60406.0,67397.0,74239.0,55152.0,100215.0,71559.0
20.0,20.0,Gipuzkoa,646.0,2014,Sociedades_Cooperativas,20.0,3756971201.4628897,476274.62841412204,Numero_hipotecas,597.0,602.0,770.0,380.0,492.0,429.0,469.0,477.0,503.0,436.0,673.0,429.0
21.0,21.0,Huelva,273.0,2014,Sociedades_Cooperativas,21.0,16153285348.281,835365.683870377,Importe_hipotecas,34444.0,22978.0,25800.0,19545.0,31427.0,42410.0,27159.0,28065.0,29869.0,33189.0,22239.0,34203.0
21.0,21.0,Huelva,273.0,2014,Sociedades_Cooperativas,21.0,16153285348.281,835365.683870377,Numero_hipotecas,286.0,235.0,354.0,254.0,341.0,325.0,356.0,311.0,411.0,409.0,287.0,344.0
22.0,22.0,Huesca,149.0,2014,Sociedades_Cooperativas,22.0,28522889036.2312,1093487.92655755,Importe_hipotecas,9110.0,10641.0,11881.0,10694.0,12439.0,10937.0,20308.0,8558.0,25885.0,11392.0,9096.0,20982.0
22.0,22.0,Huesca,149.0,2014,Sociedades_Cooperativas,22.0,28522889036.2312,1093487.92655755,Numero_hipotecas,133.0,110.0,141.0,100.0,189.0,143.0,135.0,94.0,215.0,127.0,128.0,114.0
23.0,23.0,Jaén,549.0,2014,Sociedades_Cooperativas,23.0,21780119684.2118,848387.076715209,Importe_hipotecas,24540.0,20534.0,18466.0,16611.0,22218.0,19040.0,22457.0,24372.0,29139.0,29357.0,14288.0,18307.0
23.0,23.0,Jaén,549.0,2014,Sociedades_Cooperativas,23.0,21780119684.2118,848387.076715209,Numero_hipotecas,298.0,260.0,290.0,250.0,270.0,270.0,303.0,313.0,387.0,326.0,221.0,245.0
24.0,24.0,León,155.0,2014,Sociedades_Cooperativas,24.0,28794563640.7422,1141075.69540809,Importe_hipotecas,18721.0,10635.0,12891.0,14375.0,15946.0,16488.0,13573.0,14524.0,14562.0,18265.0,16678.0,10097.0
24.0,24.0,León,155.0,2014,Sociedades_Cooperativas,24.0,28794563640.7422,1141075.69540809,Numero_hipotecas,249.0,152.0,184.0,173.0,209.0,191.0,188.0,145.0,204.0,220.0,213.0,110.0
25.0,25.0,Lleida,444.0,2014,Sociedades_Cooperativas,25.0,22090712889.8223,1149186.28726613,Importe_hipotecas,18439.0,17311.0,15772.0,21231.0,18018.0,12675.0,22864.0,18437.0,16814.0,17701.0,25517.0,14438.0
25.0,25.0,Lleida,444.0,2014,Sociedades_Cooperativas,25.0,22090712889.8223,1149186.28726613,Numero_hipotecas,248.0,189.0,206.0,205.0,173.0,202.0,227.0,184.0,184.0,197.0,208.0,193.0
26.0,26.0,"Rioja, La",162.0,2014,Sociedades_Cooperativas,26.0,9220827614.74902,780721.292206845,Importe_hipotecas,22340.0,19809.0,20744.0,17612.0,15550.0,14874.0,28157.0,13720.0,13884.0,25362.0,23487.0,12990.0
26.0,26.0,"Rioja, La",162.0,2014,Sociedades_Cooperativas,26.0,9220827614.74902,780721.292206845,Numero_hipotecas,191.0,269.0,185.0,204.0,170.0,158.0,296.0,127.0,153.0,181.0,260.0,173.0
27.0,27.0,Lugo,151.0,2014,Sociedades_Cooperativas,27.0,18447358220.0669,987981.96377954,Importe_hipotecas,7771.0,11298.0,13527.0,6627.0,6047.0,117208.0,10437.0,9363.0,12735.0,8987.0,8609.0,9869.0
27.0,27.0,Lugo,151.0,2014,Sociedades_Cooperativas,27.0,18447358220.0669,987981.96377954,Numero_hipotecas,112.0,93.0,84.0,109.0,116.0,183.0,110.0,192.0,173.0,155.0,135.0,137.0
